,Start Date,Start Price,End Date,End Price,Weekly Returns,Bin Label,News,Basics
0,2023-12-31,8.193986892700195,2024-01-07,6.8958330154418945,-0.1584276243369136,D5+,[],{}
1,2024-01-07,6.8958330154418945,2024-01-14,7.327098846435547,0.06254006296670989,U5+,[],{}
2,2024-01-14,7.327098846435547,2024-01-21,6.807318210601807,-0.07093948733701072,D5+,[],{}
3,2024-01-21,6.807318210601807,2024-01-28,6.839127063751221,0.004672743680451896,U1,[],{}
4,2024-01-28,6.839127063751221,2024-02-04,6.6672282218933105,-0.025134617364986456,D3,[],{}
5,2024-02-04,6.6672282218933105,2024-02-11,7.096012115478516,0.06431216681276908,U5+,[],{}
6,2024-02-11,7.096012115478516,2024-02-18,7.8500590324401855,0.10626347654013579,U5+,[],{}
7,2024-02-18,7.8500590324401855,2024-02-25,7.923061847686768,0.009299651753559957,U1,[],{}
8,2024-02-25,7.923061847686768,2024-03-03,9.797439575195312,0.23657239632122673,U5+,[],{}
9,2024-03-03,9.797439575195312,2024-03-10,10.278813362121582,0.049132610947148825,U5,[],{}
10,2024-03-10,10.278813362121582,2024-03-17,10.115609169006348,-0.01587772706494095,D2,[],{}
11,2024-03-17,10.115609169006348,2024-03-24,9.369309425354004,-0.07377704408934305,D5+,[],{}
12,2024-03-24,9.369309425354004,2024-03-31,9.64262580871582,0.029171454474777425,U3,[],{}
13,2024-03-31,9.64262580871582,2024-04-07,8.70672607421875,-0.09705859721852161,D5+,[],{}
14,2024-04-07,8.70672607421875,2024-04-14,6.8693461418151855,-0.2110299458994329,D5+,[],{}
15,2024-04-14,6.8693461418151855,2024-04-21,7.135028839111328,0.03867656277776943,U4,[],{}
16,2024-04-21,7.135028839111328,2024-04-28,6.723606109619141,-0.05766237793419071,D5+,[],{}
17,2024-04-28,6.723606109619141,2024-05-05,7.306784152984619,0.08673590240974316,U5+,[],{}
18,2024-05-05,7.306784152984619,2024-05-12,6.6203789710998535,-0.09394080453360432,D5+,[],{}
19,2024-05-12,6.6203789710998535,2024-05-19,6.937534809112549,0.04790599441469823,U5,[],{}
20,2024-05-19,6.937534809112549,2024-05-26,7.547234058380127,0.08788413550973884,U5+,[],{}
21,2024-05-26,7.547234058380127,2024-06-02,6.989039897918701,-0.0739600966584083,D5+,[],{}
22,2024-06-02,6.989039897918701,2024-06-09,6.522762775421143,-0.06671547584617643,D5+,[],{}
23,2024-06-09,6.522762775421143,2024-06-16,6.388068199157715,-0.020649927170581672,D3,[],{}
24,2024-06-16,6.388068199157715,2024-06-23,5.64489221572876,-0.11633814171347523,D5+,[],{}
25,2024-06-23,5.64489221572876,2024-06-30,6.208572864532471,0.0998567602819922,U5+,[],{}
26,2024-06-30,6.208572864532471,2024-07-07,5.9062628746032715,-0.048692347907551614,D5,[],{}
27,2024-07-07,5.9062628746032715,2024-07-14,6.328077793121338,0.0714182432231143,U5+,[],{}
28,2024-07-14,6.328077793121338,2024-07-21,6.419742107391357,0.014485333029511605,U2,[],{}
29,2024-07-21,6.419742107391357,2024-07-28,5.721426010131836,-0.10877634733263142,D5+,[],{}
30,2024-07-28,5.721426010131836,2024-08-04,4.683842182159424,-0.18135056297765595,D5+,[],{}
31,2024-08-04,4.683842182159424,2024-08-11,4.496322154998779,-0.040035513552292845,D5,[],{}
32,2024-08-11,4.496322154998779,2024-08-18,4.391077041625977,-0.023406933432426946,D3,[],{}
33,2024-08-18,4.391077041625977,2024-08-25,4.824508190155029,0.09870725209789466,U5+,[],{}
34,2024-08-25,4.824508190155029,2024-09-01,4.073627948760986,-0.15563871213366398,D5+,[],{}
35,2024-09-01,4.073627948760986,2024-09-08,4.1641058921813965,0.022210654620024695,U3,[],{}
36,2024-09-08,4.1641058921813965,2024-09-15,4.40186882019043,0.05709819446605846,U5+,[],{}
37,2024-09-15,4.40186882019043,2024-09-22,4.314034938812256,-0.01995377076556637,D2,[],{}
38,2024-09-22,4.314034938812256,2024-09-29,4.768427848815918,0.10532898236766863,U5+,[],{}
39,2024-09-29,4.768427848815918,2024-10-06,4.188560962677002,-0.1216054650555124,D5+,[],{}
40,2024-10-06,4.188560962677002,2024-10-13,4.157303810119629,-0.007462503909074325,D1,[],{}
41,2024-10-13,4.157303810119629,2024-10-20,4.571722984313965,0.09968460163665815,U5+,[],{}
42,2024-10-20,4.571722984313965,2024-10-27,4.124960899353027,-0.0977229124541934,D5+,[],{}
43,2024-10-27,4.124960899353027,2024-11-03,3.7885890007019043,-0.08154547566835868,D5+,[],{}
44,2024-11-03,3.7885890007019043,2024-11-10,5.252132892608643,0.38630315709505325,U5+,[],{}
45,2024-11-10,5.252132892608643,2024-11-17,5.41603422164917,0.031206622603016543,U4,"[{""date"": ""20241114155943"", ""headline"": ""Polkadot Is Falling Behind, Short DOT And Buy Solana Instead"", ""summary"": ""Long Solana, short Polkadot: Solana's strong ecosystem and low fees offer strong growth. Learn why SOL-USD is a \""Buy\"" and DOT-USD is a \""Sell.\""""}, {""date"": ""20241115110647"", ""headline"": ""Bitcoin's Passing The Baton To Altcoins"", ""summary"": ""Bitcoin's price surged post-Election, but on-chain metrics show a shift. See why BTC-USD\u00e2\u0080\u0099s potential for Altcoin season and USD debasement could drive growth.""}]",{}
46,2024-11-17,5.41603422164917,2024-11-24,8.8135347366333,0.6273041077553605,U5+,[],{}
